ID,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
130333,0.364530083,37,0,0.207227989,2600,4,0,0,0,0
130336,0.881853024,81,0,0.239443378,4167,7,0,2,0,1
130340,0,46,0,0.221694576,4000,7,0,0,0,0
130341,0.033540666,62,0,0.131597803,4186,7,0,1,0,1
130349,0.20956587,54,0,0.239882042,9833,6,0,3,0,0
130351,0.022906779,56,0,1460,NA,10,0,0,0,0
130353,0.149731638,57,0,0.247079712,10700,8,0,1,0,3
130359,0.56513199,38,0,0.414678482,4400,6,0,0,0,0
130361,0.145395995,36,0,0.272315179,15000,9,0,2,0,1
130364,0.912653718,30,1,0.554893194,2012,5,0,1,0,0
130365,0.957025592,60,0,1.95758861,3300,13,0,2,0,0
130368,0.02331308,79,0,0.032193561,5000,18,0,1,0,0
130369,0.001399645,64,0,1380,NA,6,0,1,0,0
130373,0.151802878,61,0,0.312981152,11300,17,0,2,0,1
130376,0.010528494,60,0,2425,NA,8,0,1,0,0
130377,0.15610344,59,0,3314,NA,13,0,1,0,1
130395,0.161455903,45,1,0.130522766,2964,9,0,0,0,2
130403,0.014590348,84,0,4,NA,1,0,0,0,NA
130405,0.179980853,54,0,821,NA,4,0,1,0,1
130406,0.470430261,59,0,0.109160724,14583,9,0,0,0,3
130416,0.9999999,52,98,89,NA,0,98,0,98,0
130420,0.103317684,88,0,0.076738609,5420,18,0,0,0,0
130421,0.418913525,43,0,0.970563732,3600,7,0,1,0,0
130426,0.03678279,70,0,0.374375906,12417,10,0,3,0,0
130433,0.177581246,60,0,0.966993399,4998,19,0,3,0,1
130436,0.9999999,44,0,0.335776149,1500,0,0,0,0,2
130441,0.533705734,41,0,0.890027493,4000,9,0,1,0,2
130451,0.134076034,60,0,0.241539654,3870,7,0,0,0,0
130452,0.03901729,53,0,0.326898327,10100,14,0,2,0,1
130455,0.2268228,34,0,0.19730045,6000,12,2,1,0,3
130459,0.026537732,52,0,0.439317028,6500,8,0,2,0,1
130460,0.802911971,51,0,0.552280408,28700,23,0,7,0,0
130467,0.9999999,41,1,0.389276982,5725,5,0,2,0,2
130473,0.939185725,32,0,0.540999802,5060,4,0,1,0,2
130476,0.008068782,65,0,0.004475888,6925,6,0,0,0,0
130478,0.894026333,43,0,0.1260971,9000,4,0,0,0,0
130479,0.058736317,62,0,0.2467208,1600,16,0,0,0,0
130483,0.389669582,56,0,0.33946197,5166,13,0,1,0,0
130484,0.069846508,54,0,3017,NA,6,0,2,0,2
130485,0.488430511,37,0,0.678939851,6300,13,0,2,0,3
130488,0.019645237,64,0,304,NA,14,0,0,0,0
130489,0,43,0,0.808533917,2741,5,0,2,0,0
130501,0.135652174,41,0,0.025738799,3146,2,0,0,0,3
130502,0.050618673,38,0,1858,NA,4,0,2,0,0
130510,0.54251227,36,0,1.630842289,4000,24,0,3,0,0
130526,0.378227897,65,0,0.893697084,3188,23,0,2,0,0
130531,0.240954915,63,0,0.401187314,6400,9,0,1,0,0
130540,0.517249216,38,0,0.140571886,5000,5,0,0,0,1
130541,0.04719764,52,0,0.231815933,12125,11,0,1,0,0
130543,3.22e-5,89,1,0.14986124,6485,13,0,2,0,0
130550,0.009184958,68,0,0.201122853,9083,6,0,1,0,0
130551,0.030942725,37,0,0.188533058,1935,4,0,0,0,0
130553,0.9999999,22,98,0,NA,0,98,0,98,0
130557,0.033511166,83,0,0.010068027,3674,7,0,0,0,0
130558,0.279471507,69,0,0.647892018,6000,22,0,1,0,0
130573,5.39989e-4,78,0,0.314634824,3600,5,0,1,0,0
130577,0.13360895,55,0,0.273341125,7700,26,0,2,0,0
130578,0.321841817,46,0,0.369246406,6886,11,0,3,0,4
130579,0,62,0,1738,NA,6,0,1,0,0
130580,0.41260347000000003,39,0,0.472305539,5000,12,0,1,0,1
130581,0.01306874,74,0,0.00956106,2300,12,0,0,0,0
130583,0.9999999,51,1,1221,NA,2,0,1,0,0
130588,0.292042906,52,1,0.291059629,12560,9,0,2,0,1
130592,0,66,0,0.204052098,7600,6,0,1,0,3
130593,0.542234332,26,0,0.156705064,4600,3,3,0,0,2
130598,0.641769724,35,0,0.66012045,3818,13,0,2,0,2
130599,1.150999575,32,0,301,NA,12,0,0,0,0
130602,0.235059761,52,0,1,NA,1,0,0,0,0
130608,0.172515282,64,0,0.461830611,2632,5,0,1,0,0
130609,0,71,0,0.622296173,1201,7,0,1,0,0
130612,0.051364302,66,0,0.167318557,2300,4,0,0,0,0
130613,0.31898275,72,0,0.925653349,6657,13,0,3,0,0
130617,1.148955495,22,1,37,NA,2,0,0,0,0
130618,0.202871397,34,0,0.142521074,5100,5,0,0,0,0
130627,0.50089994,43,0,0.366799601,10029,9,0,2,0,3
130635,0.838161838,50,0,0.049980008,2500,3,0,0,2,0
130649,0.074819554,86,0,0.20094687,1900,7,0,1,0,0
130652,0.384387122,72,0,2.507936508,1700,15,0,2,0,0
130653,0,30,0,0.062125107,2333,8,0,0,0,0
130655,0.60411027,39,2,0.139972006,5000,4,1,0,0,0
130664,0.305417525,62,1,0.09675116,2800,5,0,0,0,0
130678,0.9999999,48,0,543,NA,4,0,0,2,0
130681,0,39,0,0.340191388,8359,13,0,2,0,0
130682,0.9999999,68,0,0.391921616,5000,2,0,1,0,0
130683,0.9999999,52,0,0,3600,4,1,0,0,2
130686,0.357036755,61,0,1.318580962,2846,19,0,2,0,0
130687,0.092387288,62,0,0.11878087,8300,3,0,1,0,0
130699,0.238394515,39,1,75,1,8,0,0,0,0
130705,0.007303713,25,0,0.635809988,820,6,0,0,0,0
130708,0.257647074,55,0,0.401004604,7166,16,0,2,0,0
130713,0.044771144,49,0,3253,NA,8,0,2,0,0
130715,0.244548189,48,0,0.687894298,8400,12,0,3,0,2
130722,0.040860915,66,0,0.157758397,23161,19,0,2,0,0
130728,0.784909615,51,1,0.349957008,3488,9,0,1,0,1
130737,0.052144389,63,0,0.180649462,10500,9,0,1,0,0
130742,0.251809134,53,0,0.407159284,10000,8,0,2,0,0
130743,0,57,1,0.206198608,1580,2,0,0,0,1
130748,0,77,0,1951,NA,12,0,1,0,0
130753,0.387265991,76,2,0.483730231,5500,9,0,2,0,0
130756,0,37,1,1167,NA,10,0,1,0,0
130757,0.032404009,73,0,69,NA,12,0,0,0,0
130768,0.025284992,63,0,0.181981802,10000,8,0,2,0,1
130769,0.9999999,44,1,794,NA,6,1,0,0,4
130771,0.03788599,65,0,1.293789809,1255,12,0,1,0,1
130772,0.033184702,64,0,405,NA,15,0,0,0,NA
130778,0.031922586,67,0,0.115542717,9000,7,0,1,0,1
130781,0.125213946,73,0,0.105178964,5000,9,0,0,0,0
130782,0.013021263,34,1,0.150582507,5750,4,0,0,0,0
130788,0.9999999,25,0,0,2745,1,0,0,0,0
130797,0.172294257,57,0,0.33421073,12916,8,0,2,0,0
130798,0.640672718,48,0,1.048993876,8000,13,0,2,0,0
130804,0.533613661,46,0,0.593574608,5166,12,0,2,0,0
130808,0,57,0,3464,NA,18,0,1,0,0
130812,0.808044845,33,0,0.052347383,6666,5,0,0,0,0
130815,0.9999999,62,0,1267,NA,3,0,1,0,0
130816,0.036269881,32,0,0.486605358,2500,13,0,1,0,0
130817,0.331426575,49,0,0.264635888,2100,6,0,0,0,5
130821,0.091278398,35,0,0.034386246,2500,7,0,0,0,0
130823,0.11386439,59,0,0.291893413,10657,15,0,2,0,1
130829,0.099586722,45,1,0.216563541,2100,6,0,0,0,0
130831,0.598985738,49,0,0.162115674,4650,3,0,0,0,1
130832,0.074727011,73,0,0.030564884,26500,11,0,1,0,0
130836,0.141650998,45,0,1.225949789,4500,13,0,3,0,0
130839,0.07920536,47,0,0.411817853,5533,11,0,2,0,1
130845,0.136182234,41,0,0.237403481,7640,5,0,1,0,1
130846,0.665924276,71,0,0.622984627,5333,13,0,1,0,0
130853,0.075620703,52,3,0.985605758,2500,5,0,2,0,0
130856,0.039996191,38,0,0.465413834,2500,6,0,1,0,1
130860,0.023224308,27,0,1.197295753,5250,11,0,1,0,0
130861,0.447501781,54,1,0.134986699,11652,21,0,0,0,0
130864,0.9999999,49,0,0.020212228,3957,1,0,0,0,3
130866,0.562101348,47,0,0.265023407,10466,20,0,1,0,0
130874,0.387687188,26,2,0.130921209,4200,6,0,0,1,1
130878,0.057476373,58,0,3029,NA,19,0,2,0,0
130879,0.062401114,59,1,1.280726257,1431,7,0,1,0,0
130883,0.363370977,41,0,0.320471708,9666,10,0,1,0,2
130886,0.308948086,72,0,1.205882353,1733,18,0,1,0,0
130889,0.938061938,61,0,3086,NA,6,0,2,0,NA
130896,0.152022025,70,0,0.549709439,6366,7,0,4,0,0
130902,0.019923243,72,0,0.0843483,5500,11,0,1,0,0
130905,0.9999999,56,1,288,NA,1,3,1,0,0
130907,0.205260946,48,0,0.136817315,17833,7,0,1,0,3
130920,0.308115901,61,0,0.445259675,6950,18,0,2,0,1
130925,0,43,0,0.114599115,16500,6,0,1,0,2
130926,0.177641531,60,0,0.724568858,4000,11,0,2,0,2
130931,0,22,0,0,820,2,0,0,0,0
130937,0.164527933,27,0,0.381973627,6900,31,0,2,0,0
130939,0.002827489,68,0,0.003096574,5166,2,0,0,0,1
130940,0,47,0,0.13134589,8016,4,0,1,0,0
130941,0.022430244,62,0,0.015661446,3000,5,0,0,0,0
130944,0.200598103,43,0,0.176051319,4208,6,0,0,0,2
130948,0.376703523,56,3,0.218746926,10166,11,0,1,0,0
130953,0,63,1,0.288709901,7200,9,0,1,0,0
130955,0.018112274,60,0,1275,NA,8,0,1,0,0
130958,0.697800066,48,0,3.085571518,1600,7,0,2,0,2
130966,0.997336884,37,1,479,NA,4,1,0,1,0
130981,0.038126572,33,0,0.003922473,4333,4,0,0,0,0
130983,0.199129079,27,0,0.308633583,1470,9,0,0,0,0
130997,0.548401186,37,0,0.340690979,4167,8,0,0,0,0
131000,0.040681935,53,0,0.047583582,12083,10,0,0,0,2
131002,0,67,0,0.220345141,5504,14,0,1,0,0
131009,0.909963876,63,0,0.530608665,5700,9,0,2,0,1
131015,0.729211798,48,0,0.393338954,2371,4,0,1,0,2
131024,0.027263495,45,2,0.149180109,7500,6,0,1,0,4
131030,0.175807836,60,0,0.198255619,2980,5,0,0,0,1
131034,0.9999999,26,0,0.361673414,740,1,0,0,0,0
131040,0.142138796,55,0,0.592163135,2500,6,0,2,0,0
131041,0.198862571,44,0,0.388161184,10000,7,0,3,0,1
131046,0.9999999,29,0,0.023932142,3300,3,0,0,0,0
131047,0.004781839,72,0,0.077728104,9841,18,0,1,0,0
131048,0.001399907,31,0,0.012818886,7878,3,0,0,0,2
131052,0.331056162,46,0,0.333333333,3533,7,0,1,0,0
131053,0.004950932,60,0,0.132350752,13433,9,0,1,0,1
131061,0.084653006,66,0,0.011713154,11866,10,0,0,0,0
131073,0.903419316,64,0,0.430682312,2300,4,0,2,0,0
131077,0.414732593,42,1,0.254367934,5837,4,0,1,1,1
131078,0.9999999,50,0,0.176126035,4950,3,0,1,0,0
131084,0.734308856,57,0,0.553383036,7108,12,0,1,0,0
131085,0.617337128,33,0,0.507033762,4975,9,0,1,0,3
131086,0.184822438,35,0,0.113221695,4000,7,0,0,0,0
131092,0.219480544,54,0,3342,NA,17,0,2,0,NA
131098,0,40,0,0.041234168,10500,7,0,0,0,0
131104,0.031365089,42,0,254,0,5,0,1,0,0
131106,0.017692214,56,0,0.040725422,22000,14,0,1,0,1
131107,0.011571291,56,0,0.160980247,9466,12,0,2,0,0
131110,0.9999999,71,1,0.12804344,5708,2,0,0,0,0
131112,0,38,0,0,2666,2,0,0,0,0
131119,0.241409712,37,0,0.191080857,22916,9,0,2,0,3
131135,0.119877602,38,0,0.343700257,8166,11,0,3,0,2
131137,0.199604356,59,0,0.429648783,4640,5,0,2,0,1
131138,0.72869415,29,0,0.025071555,27600,5,0,0,0,0
131139,0.033652096,43,0,1052,NA,13,0,1,0,0
131146,0.498926005,28,0,0.199468085,3383,9,1,0,0,0
131150,0,62,0,0,NA,5,0,0,0,0
131151,0.043473112,52,0,9616,NA,20,0,9,0,1
131152,0.9999999,50,0,693,NA,3,0,0,1,1
131155,0.687593097,51,1,0.566857752,7500,11,0,1,0,3
131162,0.025324892,31,1,2.85673e-4,7000,1,0,0,0,0
131166,0.031913292,71,0,44,NA,5,0,0,0,0
131168,0.9999999,50,0,2232,NA,2,0,1,0,0
131169,0.458751375,40,0,0.193940303,20000,8,0,1,0,0
131171,0.80009995,30,0,0.183924411,7725,7,0,1,0,3
131173,0.24891534,49,2,0.308621408,2400,8,0,0,0,4
131178,0.9999999,29,0,0.001841621,3800,1,2,0,0,3
131188,0.381035435,72,1,1.540918164,1001,13,0,0,0,0
131192,0.133592557,33,0,0.089370177,4016,5,0,0,0,2
131193,0.030358885,79,0,0.686551265,3754,17,0,2,0,1
131195,0.113312127,47,0,4082,NA,7,0,2,0,0
131199,0,67,0,2595,NA,7,0,1,0,0
131200,0.080369977,63,0,0.005364201,7083,5,0,0,0,0
131206,0.407897491,44,0,0.572085583,5000,6,0,2,0,2
131211,0.173047098,52,0,0.411997931,5800,12,0,2,0,1
131212,0,25,0,0.259400286,2100,6,0,0,0,0
131215,0.603274795,35,0,0.231015188,1250,1,0,0,0,0
131216,2012,47,2,0.324319484,5583,7,0,1,0,0
131217,0.9999999,53,2,0.040658049,4254,3,0,0,0,3
131221,0.023429246,57,1,0.284153534,10342,19,0,1,0,1
131224,0.832473027,55,2,0.559254986,18200,12,0,3,0,1
131232,0.008754387,85,0,13,NA,9,0,0,0,0
131233,0.9999999,28,0,0,NA,0,3,0,0,NA
131234,0.341317365,32,2,0.517946388,2200,7,1,0,1,2
131241,0.179735022,34,0,0.50059976,2500,7,0,1,0,2
131245,0.009514896,66,0,1735,NA,6,0,1,0,NA
131246,0.508295048,26,0,0.109556178,2500,3,0,0,0,0
131248,0.095875191,47,0,0.578357803,9194,10,0,3,0,1
131264,0.046666005000000003,74,0,0.014699265,6666,3,0,0,0,1
131267,0.0179596,52,0,0.249571451,12833,9,0,1,0,2
131268,0.668744375,34,0,0.233153369,5000,7,0,0,0,0
131278,0.805534204,57,0,0.342270771,3020,13,1,1,0,0
131281,0.182272695,44,0,0.412786752,7366,7,0,1,0,0
131295,0.013297401,50,0,0.45939102,16190,11,0,4,0,0
131298,0.073332508,67,0,1068,NA,16,0,1,0,0
131301,0.006491,62,0,0.575356565,6800,9,0,3,0,0
131302,1.048048882,49,0,0.097759674,5400,2,0,0,0,0
131304,0.9999999,64,1,0,NA,0,0,0,2,0
131309,0.027366756,49,1,0.308477401,4800,13,0,2,0,2
131310,0.775248798,41,0,0.579719964,13283,9,0,4,0,1
131311,1.114968064,30,4,0.320020837,5758,8,2,2,0,0
131312,0.376400605,40,0,0.416574095,4500,10,0,2,0,4
131319,0.01262705,70,0,2103,NA,9,0,1,0,0
131321,0.024729546,78,0,60,0,5,0,0,0,0
131322,0.120548858,53,0,604,NA,3,0,1,0,0
131325,0.242152064,33,0,0.306319344,12437,11,0,2,0,1
131326,0.312479399,71,0,1.059274059,3002,14,0,1,0,0
131330,0.026931381,65,0,0.735044929,3894,9,0,3,0,1
131334,0.25445433,49,0,0.283489097,9950,17,0,2,0,2
131335,0.048555232,63,0,70,NA,8,0,0,0,0
131339,0,51,0,4594,0,18,0,2,0,4
131340,0.02707207,59,0,0.624583488,2700,9,0,0,1,2
131341,0.058041865,82,0,39,NA,5,0,0,0,NA
131344,0.219232867,25,0,0.396641343,2500,5,0,0,0,1
131347,0.899010099,45,0,0.456622058,4333,4,0,1,0,0
131348,1.93625498,39,0,1.184538653,400,2,0,0,3,2
131350,1.136116152,47,1,0.08113392,3068,3,1,0,0,0
131363,0.329000714,65,0,0.824334053,4166,14,0,2,0,0
131366,0.332956482,41,0,0.784588695,6916,12,0,5,0,0
131367,0.005794032,45,0,0.001833028,6000,7,0,0,0,0
131370,0.009982676,73,0,0.169719828,3711,6,0,1,0,0
131372,0.009389671,36,0,3851,NA,17,0,2,0,1
131380,0.040037646,81,0,0.007690336,3900,4,0,0,0,0
131384,0.807038592,29,0,0.828690808,1435,7,0,0,0,0
131393,0.081478464,45,0,0.066009852,6089,5,0,0,0,0
131395,0.005089984,26,0,399,NA,3,0,0,0,0
131396,1.0911816030000001,70,0,0.76124422,4757,14,0,2,0,1
131399,0,34,0,0.397886318,3500,7,0,1,0,3
131401,0.04567532,73,0,71,NA,2,0,0,0,0
131407,0.961154273,60,0,0.141172134,2712,5,0,0,0,0
131412,0.060494001,62,0,0.445043356,8533,19,0,2,0,0
131416,0.443001086,57,1,0.770351328,3500,7,0,1,0,0
131418,0,61,0,0.342194956,4400,6,0,1,0,1
131420,0.093116252,41,0,0.416512403,2700,8,0,1,0,2
131423,0.0043899,73,0,1636,NA,4,0,1,0,0
131424,0.946204801,46,5,0.742336549,4664,14,2,1,1,2
131426,0,67,0,1.087251518,8400,6,0,2,0,0
131431,0.97005988,36,1,0.154422789,2000,4,0,0,0,2
131432,0.438228314,55,0,0.653494772,9084,6,0,2,0,0
131437,0,62,0,374,NA,4,0,0,0,0
131442,0.805365498,48,0,8100,NA,15,0,3,0,0
131443,0.02221821,49,0,0.574737375,7900,11,0,2,0,2
131445,0.908997811,45,0,1.419516097,5000,13,0,3,0,1
131446,0.002105017,27,0,0.143952016,3000,3,0,0,0,0
131448,0.180748015,55,0,839,0,17,0,0,0,0
131449,0.48713446,48,0,0.660788947,5500,6,0,1,0,0
131452,0.530551966,71,0,0.412319921,4025,11,0,0,0,1
131453,0.016089446,75,0,0.379320194,3500,3,0,1,0,0
131454,0.357857129,65,1,0.145877975,17733,10,0,1,0,1
131472,0.011633789,41,0,0.752428109,5250,12,0,4,0,0
131473,0.294317193,46,0,0.131799163,8125,13,0,0,0,2
131478,0.033823921,54,0,2879,NA,10,0,2,0,0
131480,0.099614267,82,0,0.018121546999999998,9049,6,0,0,0,0
131486,0.216681595,70,0,0.743922204,1850,14,0,0,0,0
131490,0.080083629,77,0,32,NA,5,0,0,0,0
131501,0.064923377,65,0,0.10560899,10500,9,0,1,0,0
131507,0,44,0,1844,NA,6,0,2,0,0
131510,0.885324874,48,1,7.502617801,2100,5,0,1,0,1
131511,0.59346703,41,2,1.458819715,3083,7,0,3,0,2
131512,0.324962144,52,0,0.557562077,3100,6,0,1,0,3
131521,0.006593647,78,0,0.001733102,7500,10,0,0,0,0
131537,0.9999999,52,1,1.784048507,2143,7,0,3,0,1
131539,0.270057665,74,1,0.524914005,10174,10,0,2,0,0
131544,0.100375693,66,0,0.344477612,1674,20,0,0,0,0
131552,0.462900824,54,0,0.215475024,4083,6,0,0,0,0
131555,0.110336272,71,0,0.029451363,5941,4,0,0,0,0
131558,0.002112577,38,0,0.558269136,6100,7,0,3,0,0
131565,0,87,0,0.431789737,3994,4,0,1,0,0
131566,0.243221622,60,0,255,0,5,0,0,0,0
131571,0.469305054,31,1,0.26802749,9748,8,0,1,0,2
131576,0.371729807,57,0,0.489450305,10805,12,0,1,0,0
131585,0.052434457,22,0,1,NA,1,0,0,0,NA
131591,0.093912754,66,0,0.408909195,3501,10,0,2,0,0
131597,0.033474861,64,1,550,NA,6,0,1,0,NA
131601,0.155067969,46,0,0.182047585,2773,15,0,0,0,0
131605,0.494744947,51,0,0.482866044,8666,23,0,3,0,0
131609,0.9999999,30,0,298,NA,1,0,0,0,0
131618,0.9999999,79,0,0,NA,0,0,0,0,NA
131619,0.068096122,62,0,4162,NA,6,0,1,0,0
131621,0.128853461,74,0,0.18862491,4166,4,0,1,0,0
131622,0.14791977,56,0,0.32939621,11344,16,0,3,0,0
131628,0.021662702,61,0,0.500453145,5516,8,0,2,0,0
131639,0.269440261,73,0,0.379828823,4322,15,0,0,0,1
131644,0,80,0,0,NA,6,0,0,0,0
131645,0.158539686,43,0,0.455997097,5510,11,0,1,0,1
131655,0.161306449,37,0,1244,NA,5,0,0,0,0
131667,0.182240888,50,0,1717,NA,2,0,1,0,0
131669,0.170616913,41,0,0.092157461,3276,10,1,0,0,0
131675,6.61006e-4,56,0,2000,NA,9,0,2,0,0
131683,0.014332856,74,0,16,NA,6,0,0,0,0
131684,0.297961279,27,0,0.364727055,5000,22,0,0,0,0
131692,0.592145127,73,0,0.496424599,6292,6,0,1,0,0
131693,0.019660834,57,0,0.471783296,3100,11,0,1,0,0
131700,0.319961366,36,0,991,NA,8,0,0,0,1
131703,0.022753858,36,0,2216,NA,5,0,2,0,NA
131707,0.642027628,55,1,0.205286025,19333,15,0,1,0,0
131709,0.127271342,45,0,0.03233107,3092,4,0,0,0,2
131711,0.036907927,45,0,0.449368101,6250,13,0,1,0,3
131713,0,81,0,0.113273647,7706,8,0,1,0,0
131721,0.015625388,56,0,0.34836703,4500,11,0,1,0,0
131727,1.005712654,23,1,1092,NA,7,0,0,0,0
131728,0.467713366,56,0,0.285045019,13660,15,0,2,0,1
131739,0.109667435,36,0,0.221996139,19166,15,0,2,0,0
131740,0.141514339,64,0,0.021195761,5000,3,0,0,0,0
131757,0.229829091,63,0,0.388001935,6200,9,0,1,0,0
131760,0.985061834,35,0,0.887100707,4100,8,0,3,0,3
131761,0.023165894,87,0,20,NA,1,0,0,0,0
131766,0.446278069,67,0,0.326833658,6666,10,0,1,0,1
131769,0.069881928,62,0,1838,NA,6,0,1,0,0
131770,0.012748406,60,0,1773,NA,7,0,1,0,0
131771,0.57691005,50,0,0.377803171,7000,7,0,2,0,2
131774,0.716635226,42,0,0.762996534,3750,17,0,2,0,2
131776,0.866427798,36,1,0.591552676,4166,9,0,1,0,1
131777,0.094392004,24,0,0.06406179,2200,3,0,0,0,0
131783,0.014715048,67,0,0.511622094,4000,6,0,1,0,0
131784,0.846744521,47,0,2543,NA,6,0,2,0,2
131786,0.613910643,59,0,0.53605155,9000,6,0,1,0,1
131787,0,48,0,1048,NA,11,0,1,0,1
131793,0.351712983,59,0,0.319335487,6500,6,0,1,0,0
131794,0,46,0,0.277835372,4822,7,0,1,0,4
131795,0.513915249,61,1,0.906885567,4080,16,0,2,0,2
131801,0.006797509,29,0,3537,0,9,0,3,0,2
131804,0.782133534,36,1,4,500,14,0,0,1,0
131805,0.054710999,42,0,19,NA,3,0,0,0,0
131813,0.026289616,73,0,0.487062405,1970,10,0,2,0,0
131819,1.027255833,39,1,0.961810467,2827,8,1,1,1,0
131820,0.077784936,52,0,0.684993084,5783,11,0,5,0,0
131823,0,62,0,0.066320739,18500,8,0,3,0,2
131824,0.021850059,53,0,0.28612952,8600,6,0,1,0,1
131828,0.020681348,75,0,0.00359952,7500,3,0,0,0,1
131830,0.971189441,48,0,0.07052393,7500,4,0,0,0,0
131835,0.067933962,62,0,869,NA,10,0,0,0,NA
131836,0.009933002,63,0,0.094181164,5000,4,0,0,0,0
131837,0.016344221,41,0,0.006493506,2771,5,0,0,0,4
131838,0.001177376,66,0,0.350778657,11750,17,0,2,0,0
131846,0.105220486,50,0,0.192095733,6350,9,0,0,0,1
131848,0.003774367,52,0,0.466523835,5600,9,0,1,0,2
131859,0.038852711,40,0,0.342603859,5752,4,0,1,0,2
131863,0,40,0,0.136351014,3600,4,0,0,0,0
131870,0.298888452,48,0,0.707390237,7333,11,0,1,0,2
131871,0.07839776,63,0,0.441819773,8000,5,0,2,0,1
131877,0.650582151,53,0,6096,NA,10,0,1,0,1
131882,0.907163543,40,1,0.389689821,6866,11,0,1,0,2
131883,0.367908806,60,0,0.239208222,13134,10,0,2,0,0
131887,0.005332978,30,0,1695,NA,7,0,1,0,0
131888,0.113957669,39,1,8212,NA,7,0,2,0,0
131893,0.665922185,54,0,0.5910352,11533,14,0,2,0,1
131903,0,69,0,527,NA,13,0,1,0,0
131906,0.028170023,53,0,0.282201993,13950,17,0,1,0,3
131907,0.009776202,48,1,0.346130774,5000,10,0,1,0,1
131910,0.601178634,57,1,0.35930529,6275,10,0,1,0,2
131911,0.122388486,78,0,0.020395921,5000,12,0,0,0,1
131912,0.9999999,68,0,716,NA,1,0,1,0,NA
131913,0.116858039,45,0,0.008228101,17500,2,0,0,0,0
131915,1.011191047,29,0,481,NA,4,1,0,0,3
131924,0,58,0,0,NA,2,0,0,0,0
131925,0,66,0,5050,NA,7,0,3,0,0
131930,0.117594389,30,2,1.696442688,1264,7,0,1,0,1
131935,0.126266675,45,0,0.218197978,9000,9,0,1,0,4
131939,0.822117788,37,1,0.699941623,3425,6,0,1,0,0
131940,0.289354006,52,1,1.022114511,3300,12,0,2,0,0
131946,0.28662653,75,0,0.210478128,9829,12,0,1,0,0
131947,0.053710079,47,0,0.273436467,7562,11,0,1,0,3
131952,0.015234871,73,0,339,NA,12,0,0,0,0
131959,0.277744451,48,0,0.422385077,1500,8,0,0,0,0
131970,0.9999999,32,0,0.011595362,2500,0,0,0,0,1
131972,0.0515242,52,0,2061,NA,4,0,1,0,0
131973,0.43857394,45,0,4275,NA,10,0,2,0,0
131978,0.172757475,50,2,0.372299873,2360,8,0,0,0,0
131980,0.009776691,49,0,0.105496946,1800,3,0,0,0,0
131984,0.002697612,80,0,0.005427021,3500,6,0,0,0,1
131986,0.970972011,45,0,0.333232901,13275,15,0,2,0,4
132008,0.251464425,79,0,0.212831806,8400,11,0,1,0,0
132011,0.631095207,50,0,0.47925956,7400,11,0,1,0,3
132019,0.9999999,62,0,0,NA,4,0,0,0,0
132020,0.088663852,46,0,0.867372964,5096,7,0,4,0,0
132021,0.053957842,27,0,411,NA,9,0,0,0,0
132026,0.982543641,44,1,737,NA,3,1,0,1,0
132031,0.067302272,46,0,0.207883623,14916,7,0,2,0,4
132032,0,75,0,0.143215241,5983,3,0,1,0,0
132037,0.222985697,62,0,0.387443833,15800,17,0,1,1,0
132048,0.943459112,47,2,0.677793674,6290,9,0,2,0,0
132052,0.018073282,71,0,444,NA,9,0,0,0,0
132055,0.031519455,42,0,1.05108055,1017,8,0,0,0,0
132060,0.131947936,71,0,0.071845845,11468,4,0,1,0,1
132063,0.091053244,61,0,0.441093151,6000,17,0,1,0,0
132065,0.454401399,34,0,0.943160525,1600,4,0,1,0,1
132072,0.9999999,43,0,1633,NA,3,0,1,0,0
132082,0.9999999,64,0,0.3622422,1890,6,3,0,1,0
132087,0.05099575,49,0,0.001009308,17833,3,0,0,0,1
132089,0.257255744,77,0,2329,NA,11,0,1,0,0
132090,0.848344356,58,0,0.858570001,14013,16,0,2,0,0
132091,1.59998e-4,83,0,0,NA,4,0,0,0,0
132096,0.030792042,29,0,1.561199001,1200,13,0,2,0,0
132102,0.020469267,53,1,0.366272288,6000,8,0,2,0,0
132105,0.030314483,67,0,0.001480443,12833,4,0,1,0,1
132111,0.9999999,27,0,0,NA,0,0,0,0,0
132115,0.101544923,50,0,489,NA,2,0,0,0,NA
132125,0.82853089,39,1,0.526401007,11116,18,0,1,0,1
132128,0.614441453,42,0,0.171561051,10998,7,0,1,0,0
132130,0.04941358,63,0,103,NA,7,0,0,0,0
132135,0.852882358,54,1,0.788257339,1600,5,0,1,0,0
132138,0,67,0,0.097385373,7916,18,0,1,0,0
132139,0.9999999,27,0,0.470725995,1280,3,2,0,1,0
132145,0.072237454,50,0,0.285402654,5500,15,0,1,0,0
132147,0.012091038,45,0,0.00459908,5000,6,0,0,0,0
132149,0.035838566,78,0,54,NA,9,0,0,0,0
132160,0.014143949,87,0,0.004989695,9218,9,0,0,1,0
132163,0.025367887,63,0,0.002916424,12000,7,0,0,0,0
132169,0.026912031,79,0,0.273161414,5234,2,0,1,0,0
132174,0.250678469,25,0,0.039267016,4583,8,0,0,0,0
132177,0.703530979,26,0,0.044558698,3500,2,0,0,0,0
